Attrition_Flag,Customer_Age,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Tenure_Months,Avg_Trans_per_Month,Credit_Utilization,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
0,45,4,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,40,64.0,0.24596464258262873,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,63,1,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,36,46.02777777777778,0.41769599193345097,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,39,2,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,27,44.592592592592595,0.19403706688154715,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,48,5,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,38,17.710526315789473,0.08386292834890965,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,51,1,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,42,26.928571428571427,0.1251660026560425,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,54,4,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,34,46.35294117647059,0.10558756532225647,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,59,1,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,36,33.80555555555556,0.1921073401736385,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,59,1,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,53,10.0,0.03538286935042393,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,48,4,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,38,19.44736842105263,0.270497803806735,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,41,2,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,32,50.53125,0.7186666666666667,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,55,2,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,50,31.84,0.14584096738732136,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,47,4,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,36,37.30555555555556,0.2510749672836044,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,41,2,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,24,54.291666666666664,0.13912022207986333,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,40,3,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,28,48.25,0.06249710875699681,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,68,1,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,56,34.107142857142854,0.1378066378066378,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,50,1,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,31,41.87096774193548,0.07059719351680627,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,47,4,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,41,26.51219512195122,0.451975051975052,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,53,1,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,47,30.617021276595743,0.6680594243268339,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,42,5,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,36,34.388888888888886,0.6074582924435721,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
0,48,4,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,38,45.1578947368421,0.21094038106945298,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,49,1,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,38,28.92105263157895,0.11736437419906023,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,44,2,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,35,30.228571428571428,0.03241123671231198,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0,43,4,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,34,37.794117647058826,0.40219092331768386,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,56,0,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,43,38.395348837209305,0.5788920056100981,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,59,1,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,36,32.0,0.2727272727272727,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,46,1,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,36,49.083333333333336,0.08636785766655261,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,47,4,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,41,25.341463414634145,0.2983917288914417,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,50,4,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,40,28.25,0.36867862969004894,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,51,3,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,43,38.25581395348837,0.7528604118993135,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,47,3,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,36,39.25,0.8770949720670391,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,58,4,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,47,25.914893617021278,0.4316087880935507,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,46,5,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,33,18.09090909090909,0.01810462471569371,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,53,3,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,47,46.46808510638298,1.518459292219982,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,45,4,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,36,44.22222222222222,0.10028346456692913,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,52,1,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,45,30.844444444444445,0.20707146054005668,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,53,2,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,36,21.02777777777778,0.23567870485678705,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
0,50,2,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,45,33.422222222222224,0.04357399466913895,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,41,3,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,36,41.75,0.15341431050321527,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,45,5,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,36,30.694444444444443,0.10625,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,53,3,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,42,57.095238095238095,0.08950432965064198,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,67,1,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,56,29.660714285714285,0.5525615435795076,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,57,2,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,36,39.47222222222222,0.07293912329329638,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0,59,1,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,36,27.75,0.29767580452920145,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,45,2,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,34,40.794117647058826,0.24033962918038468,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,51,3,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,36,34.52777777777778,0.11192148388258599,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,59,1,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,54,34.44444444444444,0.643598615916955,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,53,1,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,45,33.37777777777778,0.4443786982248521,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,47,3,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,36,40.55555555555556,0.06844498617036239,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,49,3,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,38,35.473684210526315,0.10482115085536547,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,49,3,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,33,32.93939393939394,0.17314431347562917,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0,60,0,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,55,22.29090909090909,0.8523951887645137,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,50,2,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,36,34.166666666666664,0.13148049171566006,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,41,2,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,31,50.16129032258065,0.07491087773388573,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0,57,1,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,47,38.87234042553192,0.12503421845058857,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,43,4,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,27,50.96296296296296,0.050478740966286365,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,57,3,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,47,37.680851063829785,0.27902946273830154,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,54,3,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,41,45.68292682926829,0.08674509077436088,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,51,5,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,44,38.15909090909091,0.48680777036822265,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0,47,3,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,34,29.470588235294116,0.16622428666224287,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,41,0,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,36,37.333333333333336,0.07378939277478862,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,53,3,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,43,33.97674418604651,0.08912340633197097,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1,68,0,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,52,14.615384615384615,0.5284015852047557,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,59,1,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,36,39.666666666666664,0.18142548596112312,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,48,4,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,36,49.361111111111114,0.33604387291981846,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
0,44,5,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,32,40.6875,0.11445147679324895,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,48,3,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,41,36.170731707317074,0.12054950414566737,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,47,4,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,33,32.121212121212125,0.0307103951790474,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,47,2,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,32,41.5625,0.038532854328427395,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,43,1,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,35,35.114285714285714,0.11689176336313487,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,55,2,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,43,20.6046511627907,0.6160050059097546,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,59,2,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,46,18.347826086956523,0.586803865674755,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0,63,1,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679,56,25.892857142857142,0.5536464299350897,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,58,2,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098,53,43.60377358490566,0.09468595075183349,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,53,2,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,36,38.27777777777778,0.5797223390828776,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,59,0,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,40,25.825,0.0299281492641094,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0,52,3,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199,47,32.40425531914894,0.13738047988453905,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,48,3,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22,36,38.166666666666664,0.1201889433170049,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,43,4,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13,36,30.0,0.08146025041484387,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,48,2,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76,36,34.27777777777778,0.47996888370283936,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,43,4,5,2,0,5781.0,1168,4613.0,0.638,1600,32,0.455,0.202,31,51.61290322580645,0.27676872513405987,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,44,4,5,1,2,7872.0,2509,5363.0,0.971,1155,32,0.882,0.319,30,38.5,0.14672256097560976,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
0,41,3,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035,35,38.65714285714286,0.039199211959670875,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,44,3,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,38,40.68421052631579,0.13894131392109282,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,50,2,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,43,36.97674418604651,0.8562197092084006,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
